Review,Label,Label_model,Prob_model
Makanan enak dan harga terjangkau sekali,,positif,0.6784652581909292
Nyaman asri,,positif,0.7019492014576422
Makanannya enak.......recommend banget dah pokoknya...,,positif,0.7091234861256824
"Prokes,bersih",,negatif,0.5208669121339283
"pelayanan sangat prima dan prokesnya mantap.
sendok garpu yg digunakan untuk makan dimasukan ke dalam gelas berisi air panas. …",,positif,0.5647274823989002
Rasa mak nyuss mantul...,,positif,0.5458551636080404
Mantap buat yg suka makan seafood tapi gak ada waktu buat jalan ke pinggir laut,,positif,0.6253327097992042
Menunya lengkap dan bumbunya berasa bngt,,positif,0.6082658022683443
berkali-kali ke zona seafood mau dine in mau take away kalo bingung mau makan udh paling bener kesini menunya gaada yg gagal,,positif,0.6153263349994186
"menu lengkap, pelayanan cepat, tp tempat kurang nyaman",,positif,0.5559162639676483
"Makanannya enak sekali dn cepat, bisa bayar pakai qris",,positif,0.5123668110239249
"Pelayanannya mantep banget, keluar mobil pas hujan, padahal berhenti di sebelah toko/warung nya dan ngga tentu juga kan gue bakal ke ini toko/warung, tapi langsung disodorin payung... Keren keren …",,positif,0.5940413375467243
"Rekomended sih..masakannya enak-enak, karyawannya ramah-ramah semua, tempatnya juga strategis mudah dijangkau. Pas dateng disambut semua karyawan, pas pulang juga dapet ucapan terima kasih dari semua karyawan..jd berasa ky di Jepang 😄 menu …",,positif,0.7346324982766788
"Pelayanan cepat, ramah. Makanannya juga juara ✨️",,positif,0.7548662777518018
Greatingnya oke banget ..,,positif,0.6443905685175054
"Enakkk semuaaaa!!!! apalagi kangkung belacan nya rasanya nendang, bumbunya ngga nanggung2. Udah 3 kali kesini selalu nagihhh 😍😍💯 …",,negatif,0.5624572431669986
no coment semuanya perfect,,positif,0.5215418352531694
"Rekomendasi makan seafood bersama keluarga dan kerabat, porsinya pas rasanya enak penyajiannya juga cepat. Worth it sekali..",,positif,0.7550721849433494
"Pelayanan sopan, makanan cepat dimasak dan tentunya enak semua…
Pengalaman makan yang menyenangkan..",,positif,0.5928798223582828
enaaak 👍🏻✨ affordable dannlayak untuk di repeat order …,,negatif,0.6958530287522011
"Pelayanan cepat dan ramah, makanan enak, kebersihan terjaga",,positif,0.7218825964251002
enak dan murah...,,positif,0.7041733101262982
"Mantapp semua dari pelayanan yg ramah dan cekatan, makanan yang di hidangkan jg fresh dan cepat, recommended banget buat yg nyari seafood dengan harga yg pas",,positif,0.7453917015346262
Dr awal udah disambut greeting selamat datang dari para karyawannya dgn sangat meriahhh. Mantapp 🔥🔥🤣 …,,positif,0.6243245007491038
"Banyak ragam masakan seafood enak dengan harga yang worth it. Pelayanan ramah sekalii 👍tersedia juga toilet dan mushola. Akses mudah lokasi di pinggir jalan, parkir mobil dan motor tersedia. …",,negatif,0.550069155486965
"Harganya terbaik! Stafnya ramah! Makanannya luar biasa lezat! Tapi, susah cari tempat parkir 😅 Sangat direkomendasikan untuk makan hidangan laut di tengah kota. …",,positif,0.672022453879143
"Cabang dari jalan magelang👍👍,tempat nyaman luas bersih masakan juga mantap..ada mushola juga👍 …",,positif,0.6859508916880361
Rekomendasi makan seafood dgn harga terjangkau. Enak sih menurut saya dan harganya terjangkau sekali.,,positif,0.7558818865141451
"the best banget buat pelayanannya ++++
makanan juga rekomend sekali🤩 …",,positif,0.6100451947461439
Enakkk pokonyaaa harus kesini sihh,,negatif,0.5161741061060898
"Rekomendasi seafood terenak, masakan nya enak, harga terjangkau, pelayanan nya GOOD, cuma tempat nya kurang bersahabat buat anak²
Antara smoking area sama no smoking nggak ada batasannya, yg no smoking kena asap masakan, mungkin lebih diperhatikan lagi untuk tempatnya. Biar nyaman.",,positif,0.5326983397907366
Favorit 😍 …,,positif,0.6273509030822844
Mantap,,positif,0.6869355213215631
Akhirnya kesampean juga pesen makan disini via grabfood krn tiap lewat selalu rame dan emg worth it sii kalo rame soalnya emang seenak itu …,,positif,0.5804118420020263
"Kalo pengen makan seafood pasti kesini, enak & worth it. Nasinya juga selalu pulen, semua staf ramah",,positif,0.6968506061877451
"tempat bersih, wlpun rame tapi masakan cepet, rata"" yg di masak sama cuma heda seafood doang, di sini ga ada nasi goreng sama yg berkuah. segitu habis 104rb rekomen yg bumbu telur asin",,negatif,0.5821828537881847
"Makanannya termasuk enak, harganya relatif murah.
Rekomendasi sekali jika ingin mencari tempat makan seafood yg terjangkau harganya dan enak.",,positif,0.7486843566631747
Terbaik banget kalau lagi pengen seafood.  Lokasinya Deket banget sama kost. Menu kerang enak banget. Harus Dine in. Pelayanan top.,,positif,0.7466623495175235
Price to value & price to taste cukup recommend.,,negatif,0.5072695783522896
"enak, porsinya pas, gak dikit",,positif,0.5927055817474737
"Pelayanan ramah,cepat, makanan pas di lidah dan lmyan di kantong, terkesan dgn teriakan pelayanannya saat kita datang dan pulang 🙂,recommended …",,positif,0.5867924465424722
"Enak,lezat,harga terjangkau",,positif,0.7914809123263438
rasa tidak pernah bohong,,negatif,0.5563427030447773
"makanannya sedep , porsinya lumayan dengan harga yang tidak terlalu mahal 👍👍 , jadi bisa pilih banyak menu jika datang ber 4-5 orang , bisa icip2 banyak rasa dari menu2 yang berbeda , tempat nyaman cuman sedikit berbau asap makanan kalau …",,negatif,0.6493631691631419
Pelayanan ramah dan cepat dapat sambutan hangat dari seluruh crew recomend pokoknya👍 …,,positif,0.7202108034955245
"Pas cobain kesini pas libur lebaran.. alhasil ramaiii nya minta ampun.. tapi salut dgn pelayan nya, meskipun ramai dapat terlayani dgn baik sekali..
Pelayanan jg cepat dan ramah.. …",,positif,0.600652305794139
"Seafood lengkap harga wajar porsi termasuk bagus suasana bagus, sambutan pegawai meriah dengan ucapan selamat datang dan terima kasih kompak bersamaan. Suasana jadi khas. Mantab",,positif,0.6331427406843052
Rasa enak harga ramah kantong,,positif,0.628231230453278
"Datang malam minggu dan tempatnya full. Pelayanannya ramah, makanan keluarnya cepat, rasanya enak. Harga ya standar gak murah dan gak mahal juga. Cocok untuk yg pengen makan seafood enak dan gak lama nunggunya.",,positif,0.6281419694938399
"Sumpah ini enak, pelayanan juga sangat ramah
Saya kesini malam lebaran kemarin, posisi meja penuh semua, sempat waiting list sebentar …",,positif,0.5903964614579319
"Pelayanan cepat, rasa sudah tidak perlu diragukan lagi. Variatif tp rasa semua juara.",,positif,0.524814921029469
"Enak dan ramah, selamat datang",,positif,0.529781702546663
"enak banget sumpah , rekomended buat pecinta seafood yang pas baru di jogja ,tempatnya nyaman pelayanannya cepat dan karyawannya ramah. Sukakkkkk🫶🏻 …",,positif,0.8605153897997976
"Tadi malam mampir ke zona seafood cabang gejayan, makanan dan pelayananya mantappp",,positif,0.6422537355258965
"Kemaren borong karena laper bgt pesen udang, cumi, kangkung, kerang ijo, sama nasi 3 buat 2 orang. Bumbunya enak kerasa bgt, harganya murah, pelayanan baik dan makanan dateng cepet. Nice work!",,positif,0.555058136410234
"makanan mantap tidak murahan untuk harga yang terbilang murah..pelayanan paling juara, cepat, ramah dan selalu semangat menyapa..",,positif,0.7562329343275539
"Pelayanan adalah nomor 1..
Ya, inilah yang menjadi alasan saya memberikan bintang 5.
Pelayanan meliputi keramahan, kebersihan, dan kecepatan dalam service kepada …",,positif,0.5904271222682735
"ENAK BANGET! seafood nya fresh, sambel nya pedes mantul🤏🏼
untuk pedas lovers, wajib mampir, honestly one of the best seafood i’ve had so far in Jogja👍🏻 …",,positif,0.6167398076000221
"Murah enak, porsi mantap, pelayanan ramah",,positif,0.7826200932101778
"Udah 3x makan di zona seafood gejayan, selalu puas dengan rasa makanan, pelayanan, dan cocok dengan harganya. …",,positif,0.7551390747318347
masakan nya enak... porsinya gak pelit,,positif,0.5463552734511548
"Makanan enak dan cukup lengkap tapi rada oily memang bumbunya. Kalo taste favorit yang telur asin sama menu ikan bakar. Harga makanan menyesuaikan ada mulai dari belasan ribu. Vibenya ya rumah makan yaa yang aromanya semerbak se ruangan hehehe. Pelayanan ramah dan pasti disambut selamat datang dan terima kasih, mantap.",,positif,0.5670311824698978
Mantab...layanan online ga nunggu lama,,negatif,0.6168941005836714
"worth it nih.. jgn ragu klo nyari menu seafood...

Tanpa mikir panjang bintang 5.. …",,positif,0.6468095714282842
"Pelayanan Bagus,Karyawan kompak, makanan nya juga enak pas",,positif,0.6900354348886073
"Pantes ramai terus, pelayanan unik juga. Makanan enak, harga masih aman, pilihan menunya lumayan lengkap,
Fasilitas toilet, musolah sangat berguna. Hanya lokasi parkir saja yang masih menggunakan  jalan raya sehingga sangat mengganggu lalu lintas,",,negatif,0.559196854820292
"Pertama kalinya kesini dan kami cuma bisa bilang.... ""Rekomendid"" 😆 semua yg kami pesan rasanya wwwaaarrr biasa. Masuk ke dalam tuh vibesnya positif banget,, disambut dengan teriakan hangat para staff kitchen 😁 semua yg di kitchen ON …",,positif,0.501273304024268
Saya senang di sana pelayanan sungguh ramah. Beberapa hari yang lalu saya berbuka puasa di sana. Saya juga senang krn ada mushola yang bisa digunakan untuk sholat 4-5 orang. …,,negatif,0.6509864650261016
"Mari silakan,, sambutan yg meriah beuttttt🤩🤩🤩🤩,,
Baru Pertama kali ke zona seafood sudah gini sambutan yg sangat istimewa, dari awal datang sampai pulang pun meriah parah,, …",,positif,0.6545549643634911
"I rated 9.5/10 karena pelayanannya ramah dan masaknya cepet juga walau rame, tempatnya bersih, dan masakannya enak semua😭 bener2 seenak itu apalagi saus salted egg sama cah kangkungnya🥹 …",,positif,0.7200213858555948
"Makanan nya enak, dan pelayanannya ramah bgttt recomen buat makan seafood di jogja",,positif,0.7308323132210006
"Pelayanan ramah, makanan enak",,positif,0.7199872636337791
Bagus buat stay cation,,positif,0.6534074680373206
"Enak,murah,pelayanan cepat,tempat bersih,pokoknya rekomended bangettt 👍👍👍👍 …",,positif,0.7974994064795524
"Semua masakannya hampir ga ada yg ngga enak, untuk makan rame rame sangat direkomendasikan!!",,positif,0.6282464906208812
"ni makanan terenak yg baru ak rasain .. cumi asam manis, udang asam manis.. ketagihan makan di sini.. enak banget gila.. ini untuk rasa tak kasih rating 11 out of 10.. atau cocok nya bintang 6 lah..  😂 👍👍👍 …",,negatif,0.5629371908230143
"Tempatnya bersih, makanannya enak dan murah",,positif,0.774576665416521
"Harga bersahabat, pelayanan cepat dan ramah",,positif,0.7638037604113793
"First time datang kesini. Nemu videonya di tiktok. Lucu banget dapat sambutan meriah dari karyawannya😭. Pelayannya juga ramah pake banget, murah senyum walaupun pake masker kelihatan bgt kalau lagi senyumin kita. Nunggu makanan gk lama …",,positif,0.7411182093723396
"mknan enak murah, dan yg bikin asik karyawannya kompak,  mantep bgt pokoknya",,positif,0.7490295349913221
Tumis Kangkung terenak di dunia,,negatif,0.6258109544380064
"Makanan nya Enak dan Lezat Ulala... Sekali...
Seafood dan Ikan nya selalu Fresh",,positif,0.7118622569152099
Kalo ke jogja ga pernah skip ke sini buat makan seafood murah dan gurame bakar madu yang endulita,,positif,0.6702748001870341
"Sangat suka dengan masakannya, rasanya enak. Favorit saya cumi saus telur asin. Rasanya muantap",,positif,0.5903405461952622
"Sumpah Nagih banget,karyawannya ramah,Pelayananya Cepat,Rasa makanan enak😘 …",,positif,0.7122608909594182
"Tempat nya luas ,,dan staf nya ramah ramah ,,makanan nya pun juga enak enak ,,pokok nya mantep ,,👍👍👍 …",,positif,0.6203665622542943
Harga relatif murah dibanding warung makan seafood lain. Makanannya enak. Tempatnya nyaman dan agak ramai,,positif,0.7140682425598157
Pelayanan dan rasa masakan yang memuaskan,,positif,0.6250109348671202
Salah satu makanan laut terbaik di kota. Sangat lezat. Stafnya sangat ramah. Waktu penyajiannya tidak terlalu lama bahkan di jam sibuk. Saya merekomendasikan telur asin. Makanan lautnya empuk dan porsi makanannya biasa saja.,,positif,0.5205574723485069
"Tempatnya cukup nyaman, makanannya enak dan pelayanannya cepat",,positif,0.771873719518712
"Pelayanan cepat,",,positif,0.7102661195736539
"Porsi makanannya besar, tapi rasanya lumayan
Rekomendasi",,positif,0.5617151184988263
"Zona Seafood Gejayan ini tempat lumayan luas dan ada bagian outdoor di belakang. Cocok untuk makan bersama teman ataupun keluarga. Rasa masakannya disini enak cuma porsinya kurang hehe, harga terjangkau di kantong. Pelayanannya baik dan ramah. Pembayaran bisa cash atau menggunakan debit. Buka mulai jam 3an sore.",,positif,0.6847855253851062
Ini Mantapppp masakannya gaesss,,positif,0.6758054814806691
Oke gas,,positif,0.5437371934061934
"servicenya keren disapa ketika datang, responsif, penyajian cepat walaupun relatif rame, dan menunya enak semua 👍👍 …",,positif,0.6834217262294178
"Seafood lengkap, enak, cepet, murah🤤

Minggu lalu ke sini habis magrib dan pengunjung lumayan sepi. Tempatnya bersih …",,positif,0.6746535146241209
"Lumayan, harga murah, cepet banget masaknya. Kirain bakalan lama karena ramai. Pegawainya ramah 👍 …",,positif,0.6717540137899383
"Tempat bersih, suasana nyaman dan makanannya cukup lumayan enak dengan porsi cukup
Teamwork restoran bagus sekali, ramah …",,positif,0.6668392495254565
"Kemarin kesini. Pertama datang di sambut teriakan selamat datang, kompak mas2 yang masak di komandoi mbak2 kasir. Begitupun dengan pulang nya😂 tempat nya enak. Makanan nya juga enak semua. Perporsi nya pun banyak. Begitu juga dengan nasi …",,positif,0.5251222184965583
Porsi berdua yg sangat amat mengenyangkan🤩🙌🏻 …,,positif,0.5873167077645797
Zona seafood selau enak masakannya dan bersih harga juga murah,,positif,0.8198077240709674
"Makananya enak enak, yang suka sefood wajib cobain👍👍 …",,positif,0.6323094067354517
"Sambutan yang sangat bagus dan kompak
Makananya enak, cepat dan sedok garpunya diseteril dulu sebelum digunakan👍
Tempat nyaman bersih …",,positif,0.7572639123013463
"Pelayanan ramah , makan datang dengan cepat dan enak enak,  semua karyawan nya kompak. Best pokoknya bisa jadi langganan buat yang mau cari seafood di Jogja.",,positif,0.7419803373300676
"Makanan seafood ter enak di jogja,persis semboyan jogja,rasanya istimewa🤗 …",,positif,0.7384958861127251
"Dateng kesini karna recommend dari temen dan ternyata memuaskan sekaliiii.
Baru dateng udah disambut kompak teriakan 'Mari Silakan' dari para karyawan, yang jujur kaget banget sii 😂 …",,positif,0.65827491856634
"Pesan kepiting lada hitam, tumis kangkung dan kerang saus mentega. Lada hitam enak, hanya perlu dikurangi minyaknya
Tumisnya juga enak …",,negatif,0.6089902039349034
"Mantap nunggunya gak pake lama...pelayanannya super cepat dan responsif.
Harga dan rasanya oke banget...mantap dah pokok'e...ora nyesel jauh jauh dari Balikpapan.",,positif,0.6870573522922699
"Order masuk,otomatis langsung dibuat...beberapa kali dpt order sini gak pernah nunggu lama...kadang driver dateng orderan dah siap anter👌 …",,negatif,0.5384909723543274
Nyaman relatif murah. Enak2 makanannya,,positif,0.6429471028381073
"Pertama x coba gk mengecewakan.
Makannya juga enak apalagi cumi tepung nya heheheheh
Harga juga terjangkau.",,positif,0.6643365356146824
ENA ENA,,negatif,0.5042016806722688
"Menunya enak,, terong asin wajib di pesan, harganya sesuai kantong ya",,negatif,0.5333028042762251
Rekomended buat nyeafood,,positif,0.6651337432680764
"Makanannya enak2. Harganya juga sebanding sama makanannya sih, ga terlalu mahal kok.
Tapiii, Dulu outdoor disini tu sejuk bgt angin bisa masuk, setelah di kasih atap kok jadi gerah ya. Sama keknya gampang kena asep & bikin mata agak sepet",,negatif,0.6284259858334712
"Salah satu pengalaman makan seafood yang menyenangkan. Pelayanan sangat bagus, tempatnya bersih. Hanya saja untuk rasa makanannya agak kurang nendang sedikit.",,negatif,0.6434556278658756
Menu bumbu telor asinnya di benerin deh..gak berasa,,negatif,0.5150793455467186
Karyawan ramah .ruang tunggu pengap asap masakan bikin bersin,,negatif,0.6006323880521393
Ini adalah resto makanan laut yang enak dengan berbagai menu dan layanan cepat,,positif,0.5892127728952447
Porsi banyak bisa buat berdua dan bumbunya nendang pol beda dari seafoodan lainnya.,,negatif,0.528451705091236
"MAKANANNYA ENAKKKK SEMUAA🥰
Yang aku pesen sih enak, parkir lumayan ribet kalo bawa mobil.
Tempat enakan yg outdoor kalo yg deket dapur engap bgt. …",,negatif,0.5448189433056008
"Pengalaman yang menyenangkan! Semua staf ramah dan bersemangat saat menyapa setiap pelanggan. Minuman dan makanan disajikan dengan cepat, meskipun pesanannya banyak sekali. Dan yang terpenting -- makanannya gurih, kami pasti akan kembali. Kerja bagus @zonaseafood",,positif,0.586467438378035
Seafood enak di Gejayan. Must try it!,,positif,0.5682977684764836
Enak dan pelayan mantap,,positif,0.7689148325675009
"Rasa oke, pelayanan toppppp, ga pake lama utk makan/minum👍🏾👍🏾 …",,negatif,0.5109678193988519
Pelayanan dan rasa makanannya sangat memuaskan. Pelayanan prima,,positif,0.7557462193585957
Makanannya enak semua. Maju terus zona seafood,,positif,0.6726854080703235
"Murah, Fresh, Enak.. Yang paling berkesan pegawainya ngasih vibe yang ramaaaah banget.. Jadi semangat..",,positif,0.6118081628420776
Gas gas kesini terus,,negatif,0.5201212552110173
Walau tempat sederhana tapi pelayanan cepat bersahabat harga tidak mahal dan semua makanan enak dan segar.Pertahankan ya.Lain kali saya balik lagim,,negatif,0.6086822375845574
"Makanan oke, hanya saja tempat kurang luas.",,negatif,0.7013670856253603
"Ikan jimbaran nya enak,,sambal nanas nya joss",,negatif,0.544872919859078
"Tempatnya cukup luas dan bersih. Makanannya juga terjangkau dan enak. Sayangnya ga kebagian kepiting pas kesana. Mungkin bakal kesana lagi deh. Pegawainya juga ramah, tiap masuk/keluar resto disapa kompakan 🤣🤣 …",,positif,0.6207898496124487
"Zona Seafood adalah tempat terbaik untuk makan hidangan laut bersama, karena setiap hidangannya terasa lezat dan bahan-bahan yang digunakan sangat segar, sehingga rasanya semakin lezat. Pelayanannya juga sangat baik, dan tempatnya juga nyaman dan bersih. Saya sudah makan di sini lebih dari 7 kali.",,positif,0.7647937715365745
"Tempat makan seafood baru di jogja.Tempatnya luas, bersih dan rapi. Ada indoor dan outdoor dengan kapasitas sekitar 50 orang. Menyediakan aneka seafood, khusus ikan laut, menu ikan yang disajikan tiap hari bisa berubah. Makanan dan …",,positif,0.7084766409110548
Berulang kali saya tidak pernah kecewa...direkomendasikan...,,negatif,0.6197606796143402
Mantap sudah beberapa kali makan disini,,positif,0.5595711198999299
"Masakan enak, cozy, dan pelayanan baik",,positif,0.7177230965030859
"Tersedia berbagai macam menu seafood. Ikan
Kerang, udang, cumi dengan berbagai olahan.
Rasa enak, harga mulai 20ribuan. …",,positif,0.5610847986796786
"Service pelayanan oke banget. Tamu disambut dari awal datang hingga selesai pulang. Harga standar aja sih, sesuai harga. Dulu nyoba cumi pada hitamnya, ikan laut bakar jimbaran enak banget, skrg coba kerang saus padangnya agak kurang. Rasa …",,positif,0.5338051360895145
"Pengalaman pertama makan disini. Sambutan saat dtg & plng, sangat berkesan. Pelayanan jg sangat cepat. Kalau ke Yogya lg, pingin mkn disini lagi.",,positif,0.6293541338472319
"Enak si, cuma ya enak aja. Tipe ikan bakar yamg digoreng dulu baru dibakar. Ikan lautnya menurut aku agak asin trus bakar jimbarannya pedes bgt cocok buat pecinta pedes. Kangkungnya enak bgt. Pesen kerang asam manis, tapi manis bgt. Kurang …",,negatif,0.7082420380466217
"Tastenya masih kurang dan ikan laut nya belum komplit, untuk harga makanan kategori sedang mahal dengan porsinya, untuk harga minuman terlalu mahal untuk ukuran porsi gelas standar.",,negatif,0.6860289143511287
"Masakannya oke, rasa bumbu2nya semua masuk",,positif,0.5388247633490718
Mantap..ramah,,positif,0.7139190507271403
"Seafood dengan harga murah, rasa enak, dan bahannya fresh. Baru kali ini dapet seafood dengan rasa yang cocok di lidah dengan harga yang sangat terjangkau. Sudah sering ke sini, kalau ada membership pasti poinnya sudah banyak 😆 …",,positif,0.6904834936400918
"Beberapa kali makan ditempat ini alhamdulilah pelayanan sangat baik, menu yang disajikan enak, tidak mengecewakan..mantapp",,positif,0.6141917415332977
"Pelayanan okee,rasa enakk sekalii,ada greeting penyambutanyaa seru bangett✨️next bakal kesini lagii ,ada spot fotonya juga best pokoknyaa",,positif,0.6538082131345038
"- Pegawai ramah dan pelayanannya cepat. Tempatnya juga bersih dan rapi
- Makanannya enak. Saya pesan ikan bakar saus Padang, udang bakar madu dan tumis kangkung. Semuanya enak dan sesuai harga.",,positif,0.6531666429883204
Porsi banyak. Kenyang banget pokoknya. Pegawainya ramah sekaleee. Mantap pokoknya.,,positif,0.7841017300660592
"Tempat makan seafood yg cukup lengkap mulai dari ikan, aneka kerang, cumi, kepiting, udang, sampe jenis bumbu buat bakarnya. Enak, porsinya pas, harga masih terjangkau dan bisa ditolerir krn ini seafood. Yg paling ikonik tiap ke sini pasti …",,positif,0.5894659290754526
"Sangat memuaskan, tempat bersih, masakannya enak semua, pelayanan ramah dan cepat",,positif,0.8046777521213987
"Woohh!!
Resto seafood yang mantab enaknya.
Kita breakdown satu persatu. …",,negatif,0.5006008748292218
Tempat lumayan luas...pelayanan cepat...varian menu banyak...Harga sangat terjangkau ...,,positif,0.7976411991454729
"Ca Kangkung enakk dan fresh,cumi goreng tepung nya banyakk juga dengan harga segitu, hanyaa sambaal iblis dan setannya tidak sesuai namanyaa  kurang pedaaaass,pelayanan cepaatt overaal worh it sihh",,negatif,0.5553686368073079
"Sore ini,suami pengen seafood. Googling, nemu zona seafood. Sampai ditempat disambut teriakan selamat datang 🥰 kursi sudah hampir terisi penuh, tapi pelayanan cepat 👍 makanan enak semua nya 👌 top deh.. …",,positif,0.6908660061680506
Okee,,negatif,0.5042016806722688
Penyajian cepat,,positif,0.6502734811793547
"Untuk makanan menurut kami yang enak adalah ikan laut parappenya dan simping gorengnya juara, untuk harga jelas, pelayanan lumayan cepat jadi kita barusan duduk tidak menunggu lama langsung makanan datang, yang khas disini adalah ketika …",,positif,0.5066618002839114
Pelayanan ramah dan penyajian cepat👍 …,,positif,0.7318997414549372
"Makanny enak dan juga pelayanan sangat ramah tapi mending duduk d out door sih soalnya klo indoor buset asapnya banyak dan ngebul banget. Untuk kelas harga seafood sebanyak pesenan temenku, sangat worted banget (fotonya gk ada😭) tapi paling the best adalah cumi tepung nya no debat …",,positif,0.5197844805827905
"Pas pertama liat harga di menu kirain porsinya dikit.
Pas udah beli ternyata porsinya bahkan cukup untuk 2 orang.
Recommended banget pokoknya, ga bakal nyesel kesini.",,positif,0.6158435722026441
Makanan enak,,positif,0.6123056216781478
"Makannya enak,murah,tempat bersih, pelayanan cepat, karyawan ramah 👍Recommended banget buat pecinta seafood,Sukses selalu 👍🥰 …",,positif,0.8909062849449353
"Nyobain zona seafood cab. Gejayan...Masakannya juwarak 😍

Makanan : …",,positif,0.6788165265490076
"Buat yg suka seafood tempat ini rekomen banget sih, dari harga terjangkau dan rasanya enak banget!!! Bisa reservasi lebih dulu kalo nggamau antri. Makin malem makin rame tempatnya. Meski ngga luas banget tp tempatnya oke. Ada semi outdoornya di bagian belakang. Ada musola juga. Bikin nagih rasa makanannya, mantap!",,positif,0.7054889804781017
Mantap ga ada yg gagal makanananyaaa,,positif,0.5346813454709097
"Tempat ini adalah salah satu tempat di mana Anda bisa menemukan hidangan laut lezat di Jogja. Menariknya, jenis ikan di restoran ini tergantung pada jenis ikan yang tersedia. Semua menu yang saya coba dimasak dengan bahan-bahan segar. Jika Anda membawa rombongan, sebaiknya reservasi terlebih dahulu.",,positif,0.5258121655543497
"Makannya enak enak, suka kalap kalau pesan disana. Nggak cukup 1 menu aja.
Porsinya pas.",,positif,0.5167113526186796
Poin plus dari tempat ini adalah pelayanannya. Biasanya kita temui warung makan seafood itu pelayanannya lama (karena proses masak lama) dan kadang tempat yang kurang bersih (terutama warung seafood pinggir jalan atau yang bukan tipe …,,negatif,0.5801287120296106
Enak. Harga cukup terjangkau. G perlu jauh2 k pantai...hahaha,,positif,0.6558881436925248
Sea food keluarga...harga merakyat..,,positif,0.6500575603615346
Nyaman untuk makan seafood dan harga standar untuk menu seafood. Terjangkau untuk mahasiswa👍 …,,positif,0.6974810570556277
"Lokasinya mayan cozy, cukup strategis. Bisa booking buat bukber. Meja kursi cukup banyak. Lantainya licinnn. Makanannya enakk semuaaa, apalagi cumi telur asinnya 😍 …",,positif,0.5857967918817303
"untuk porsinya banyakk , saos padangnya juaraaaaaaaaa😍 staffnya ramah dan gercep banget⭐⭐⭐⭐⭐ ikan bakarr jimbaran dan sambal tomat matengnya jg bestttt ❤️ …",,positif,0.5428141843650418
"Pelayanannya sangat sat set, karyawannya semangat menyambut customer yang datang.",,positif,0.7221648680386695
"Tempat nyaman, makanannya enak, g mahal, penyajiannya cepat, recommended bgt buat ngajak klg",,positif,0.7610822551626131
"Masakannya enakk, suasananya seru karna tiap dateng dan pergi ada sapaan dr semua staff hhahaa. Buat harga cukup terjangkau, tempat agak sempit, parkir mobil di pinggir jalan. Better ke sini barengan biar bisa join menu. Kemarin bertiga …",,positif,0.5472729209647462
Mungkin ini satu satunya gerai seafood di JOgja yang memiliki pelayanan amat sangat ter-management dengan  baik. dari pertamai kalli datang. Saat di pintu masuk kita akan disambut oleh pelayan dan kasir bahkan hingga juru masaknya yang …,,positif,0.5760309867882032
"Bagus, rapi, pelayanan ramah dan cepat, makanan juga enak, parkir yg masih jd kendala",,positif,0.5993050708821509
Enak murah porsi banyak,,positif,0.6478539188149046
Rumah makan sea food dg harga yang terjangkau serta rasa yg tidak kalah dr rumah makan sea food lainnya.,,positif,0.5984106669006167
Beli seafoodnya cuma 2 macem + sayur cukup buat ber3. Porsinya lumayan banyak buat ciwi2 yg gak bisa makan banyak 😂 harganya worth it lah sama porsi dan rasanya! 😀 …,,positif,0.5801845584396627
"Pelayanan sangat ramah, menu variatif, rasa enak, sambal mantap pedasnya..",,positif,0.7390320673275629
"kalo ke jogja jgn lupa mampir kesinii guys, seafoodnya freshh, pelayanan cepat, staffnya ramah ramah semuanya 🤩🤩🤩. …",,positif,0.6668044719425689
Citra rasa tinggi.. Saya ingin makan lagi di Zona Seafood Gejayan.. Pelayanan oke..,,positif,0.6385010411042292
Nikmat,,positif,0.5900859693776409
"Update 3 Nov 2022
Full seat pas jam 19.30an, ruame banget, tapi pelayanan tetep mantappp.. pesanan ga SMP 30mnt sdh keluar.  Keren sih ini, perlu dijaga kemantapan nya smp akhir …",,positif,0.5033140567026112
"Makanan nya enak, pelayanan sangat ramah dan sopan, namun sayang belum bisa gesek debit. Pembayaran via qris dan tunai",,positif,0.519023984442927
"Pelayanannya sangat bagus ,Ramah,cepat , tempatnya bersih  ,pilihan seafoodnya bervariasi, harganya juga sangat terjangkau 👍👍 …",,positif,0.8510584445996866
"Tempat nya enak, ga amis sama sekali, sendok garpu bener2 bersih dan ga bau..
Areanya bersih dan kalo dateng selalu di sambut sama pegawainya...
Rasa masakannya lumayan enak, untuk kerang hijau nya kemren dpt yg kecil2...",,negatif,0.5489011501767153
"Suka di smoking areanya, simple sederhana namun menarik.

Bandeng bakar polos no kecap dan cumi telur asinnya rekomendasi banget",,positif,0.582344288927124
"Greeting dr para staff juga sangat baik, makanannya enak bgtt dan ga perlu nunggu lama, kasirnya jg gercep",,positif,0.58850948339656
"Masakannya enak. Harganya relatif murah. Porsinya cukup.
Pelayanan oke banget. Semua pegawai cekatan. Order dipastikan benar. Meja langsung dibersihkan begitu pelanggan meninggalkan meja. Nunggunya juga tidak lama …",,positif,0.5645711109829207
"Makanannya lumayan, harganya terjangkau, tapi ventilasi memasaknya kurang baik, asapnya masuk ke ruang makan. Selebihnya, semuanya baik-baik saja.",,negatif,0.5127872848332198
"Tempatnya cukup bagus, pilihan menu lumayan komplit, namun asap dari memasak sangat menggangu. Mungkin bisa dicarikan solusi dg dibikin cerobong asap di bagian dapurnya.",,negatif,0.5410972665580208
semuanya cocok untuk menu makanan laut,,positif,0.6068506253595787
